Equipment No,Sample dt,ACIDITY,BDV,C2H2,C2H4,C2H6,CH4,CO,CO2,FURAN_2FAL,FURAN_TOTAL,H2,IFT,MOISTURE,RESISTIVITY,TAN_DELTA,TDCG,dga_gas_count,has_5plus_gases,has_all_7_gases,has_duval_gases,Equipment description,Object Type,MAKE,Manufacturer Serial Number,YOM,DOC,Voltage,CAP,PTR OIL CAPACITY,Functional Location,Description of functional location,age_years,capacity_mva,fault_label,fault_code,consensus_confidence,n_methods_applied,n_methods_agreeing,method_duval_triangle,method_duval_pentagon,method_iec_ratio,method_rogers,method_key_gas,dgaf,dgaf_rate_penalty,dgaf_normalized,bdv_score,moisture_score,acidity_score,tan_delta_score,chi,risk_level,condition_override,dp_estimated,remaining_life_pct,insulation_life_used_pct,insulation_condition
10068898,2021-02-21,0.0185,87.65,,,,,0.88,44.295,,,,58.724999999999994,8.05,1100.0,,0.88,2,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,100.0,100.0,100.0,,94.44444444444444,Excellent,False,,,,
10068898,2023-01-16,,,,0.33743,,0.495604,2.02674,20.12372,,,,,7.9,227.02,0.003837,,4,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10068898,2023-01-18,,,,0.452402,,,2.61158,21.09864,,,,,7.3,230.88,0.003863,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,100.0,,100.0,93.33333333333333,Excellent,False,,,,
10068898,2023-08-17,,,,0.937228,0.74904,1.96883,36.9607,419.9326,,,8.92384,,11.9,142.99,0.004845,49.50985,6,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10068898,2024-03-11,,,,,,,,,,,,,15.1,183.02,0.005033,,0,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,75.0,,100.0,85.0,Excellent,False,,,,
10068898,2024-06-24,,,,0.848665,0.42945,2.26786,221.2139,1534.28865,,,30.59193,,,,,255.39023,6,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,,,,100.0,Excellent,False,,,,
10068898,2024-09-27,,,,1.12418,0.812285,1.58549,92.03461,1399.09953,,,17.00402,,10.3,202.92,0.004721,112.64297,6,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10068898,2025-03-26,,,,2.31133,1.24518,2.24349,204.85224,2220.25901,,,26.51362,,12.6,135.3,0.006853,237.2463,6,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10068898,2025-07-14,,,,2.87651,1.4966,3.60527,278.29545,2897.10523,,,36.51733,,,,,322.82971,6,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,T1,4,1.0,1,1,,,,,T1,8.826923076923077,0.9,88.26923076923077,,,,,88.26923076923077,Good,True,,,,
10068898,2025-11-10,,,,2.91182,1.31478,3.06028,241.21062,2619.73958,,,32.96473,,13.9,182.33,0.005054,281.45174,6,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BHARAT BIJILI LIMITED,4488/02,1999.0,2023-01-13,132,31.5,16500.0,SS-132KV-PTKD,PATHIKONDA-132/33KV-SUBSTATION,3.2087611225188226,31.5,T1,4,1.0,1,1,,,,,T1,8.826923076923077,0.9,88.26923076923077,,75.0,,100.0,87.17948717948718,Good,True,,,,
10068945,2021-02-17,0.03,73.9,0.45,16.64,3.56,4.83,402.16,2615.83,,,81.85,16.25,17.4,9.63,,509.49,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T3,6,0.5,4,2,T3,D2,,T3,T1,9.722222222222221,1.0,97.22222222222221,100.0,75.0,100.0,,94.29012345679013,Excellent,False,,,,
10068945,2021-04-19,,,0.4,14.45,2.73,3.75,305.23,1699.28,,,58.6,7.58,28.4,,,385.16,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,4,0,T3,D2,,T3,T1,8.5,0.85,85.0,,50.0,,,76.92307692307692,Good,False,,,,
10068945,2021-08-31,0.25,,,9.45,0.77,3.93,359.0,2626.71,,,62.83,16.73,28.6,8.6,0.029215,435.98,6,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T1,4,1.0,1,1,,,,,T1,8.653846153846153,0.9,86.53846153846153,,50.0,25.0,100.0,74.43438914027149,Good,False,,,,
10068945,2021-09-08,0.09,,,,,,,,,,,45.8,11.3,355.3,0.003737,,0,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,75.0,75.0,100.0,82.14285714285715,Excellent,False,,,,
10068945,2021-09-13,0.1,,,,,,,,,,,49.21,25.0,863.97,0.001292,,0,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,75.0,100.0,71.42857142857143,Good,False,,,,
10068945,2021-09-16,0.06,,,,,,,,,,,47.4,9.5,862.66,0.001553,,0,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,100.0,75.0,100.0,92.85714285714286,Excellent,False,,,,
10068945,2021-11-15,,,,,,,,,,,,26.69,17.4,302.78,0.003697,,0,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,75.0,,100.0,85.0,Excellent,False,,,,
10068945,2021-12-30,,,,,,,,,,,,,14.6,,,,0,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,75.0,,,75.0,Good,False,,,,
10068945,2022-02-26,,,,0.12,,1.02,80.91,568.99,,,3.94,40.75,434.99,434.99,0.002633,85.99,5,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,25.0,,100.0,85.0,Excellent,False,,,,
10068945,2022-07-29,,,,5.37,,1.73,171.04,1145.25,,,11.21,,18.1,306.4,0.003323,189.35,5,True,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10068945,2023-02-20,,,1.63,15.88,2.91,5.99,113.78,588.45,,,16.96,,15.0,178.71,0.004499,157.15,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,DT,7,0.429,3,1,DT,Normal,,,T1,7.909722222222221,0.85,79.09722222222221,,75.0,,100.0,81.06481481481481,Excellent,False,,,,
10068945,2023-08-28,,,0.15,17.8,2.1,8.72,116.49,1128.29,,,20.41,,17.7,,,165.67,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,4,0,T3,D1,,T3,T1,9.0,0.9,90.0,,75.0,,,86.53846153846153,Excellent,False,,,,
10068945,2024-03-26,,,0.11,12.21,1.6,5.37,110.45,1472.38,,,16.39,,26.1,424.68,0.002896,146.13,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,4,0,T3,D1,,T3,T1,10.0,1.0,100.0,,50.0,,100.0,90.0,Excellent,False,,,,
10068945,2024-10-26,,,6.04,209.12,20.87,99.63,38.29,122.75,,,125.76,,18.0,394.89,,499.71,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T3,6,0.625,4,3,T3,Normal,,T3,T3,5.326388888888889,0.65,53.263888888888886,,75.0,,,58.27991452991453,Poor,True,,,,
10068945,2024-10-29,,,3.74,184.42,17.8,90.5,33.4,99.13,,,123.44,,,,,453.3,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T3,6,0.625,4,3,T3,Normal,,T3,T3,5.597222222222222,0.65,55.97222222222222,,,,,55.97222222222222,Poor,True,,,,
10068945,2025-01-21,,,24.49,513.15,43.84,267.41,54.89,212.74,,,351.31,,,,,1255.09,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T3,6,0.625,4,3,T3,Normal,,T3,T3,3.986111111111111,0.7,39.861111111111114,,,,,39.861111111111114,Poor,False,,,,
10068945,2025-01-22,,,30.07,584.02,47.93,310.7,58.23,211.2,,,427.54,,,,,1458.49,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T3,6,0.625,4,3,T3,Normal,,T3,T3,3.791666666666666,0.7,37.91666666666666,,,,,37.91666666666666,Poor,False,,,,
10068945,2025-01-27,,,27.59,518.76,42.59,272.74,55.99,166.74,,,383.14,,,,,1300.81,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T3,6,0.625,4,3,T3,Normal,,T3,T3,3.7013888888888893,0.65,37.01388888888889,,,,,37.01388888888889,Poor,False,,,,
10068945,2025-02-21,,,39.76,841.97,67.07,486.64,87.45,207.63,,,468.48,,19.5,,,1991.37,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T3,6,0.7,5,4,T3,Normal,T3,T3,T3,3.208333333333333,0.7,32.08333333333333,,75.0,,,41.98717948717948,Poor,True,,,,
10068945,2025-02-25,,,51.05,1153.26,92.86,620.67,63.08,198.81,,,744.14,,,,,2725.06,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,T3,6,0.625,4,3,T3,Normal,,T3,T3,2.9791666666666665,0.65,29.791666666666668,,,,,29.791666666666668,Poor,False,,,,
10068945,2025-03-07,,,,,,,,,,,,37.13,8.0,272.71,0.003948,,0,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,100.0,,100.0,100.0,Excellent,False,,,,
10068945,2025-03-11,,,,,,,,7.23,,,,,11.4,,,,1,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,0,0,,,,,,10.0,1.0,100.0,,75.0,,,94.23076923076923,Excellent,False,,,,
10068945,2025-03-21,,,0.28,0.5,,,,14.56,,,,,16.3,294.68,0.002869,0.78,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,1,0,,,,,T3,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10068945,2025-04-24,,,2.39,8.84,,4.61,12.06,160.71,,,11.09,,26.0,,,38.99,6,True,False,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,DT,7,0.75,2,1,DT,,,,T1,7.791666666666666,0.85,77.91666666666666,,50.0,,,71.47435897435896,Poor,True,,,,
10068945,2025-05-12,,,2.28,8.11,,4.97,15.18,180.43,,,11.37,,29.3,,,41.91,6,True,False,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,DT,7,0.75,2,1,DT,,,,T1,8.708333333333332,0.95,87.08333333333333,,50.0,,,78.52564102564102,Poor,True,,,,
10068945,2025-11-20,,,1.0,7.4,0.17,4.18,54.0,761.47,,,12.11,,13.6,317.55,0.002473,78.86,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,3,0,DT,D1,,,T1,8.5,0.85,85.0,,75.0,,100.0,85.0,Excellent,False,,,,
10068945,2026-02-11,,,0.7,5.24,0.01,3.12,36.36,600.14,,,9.7,,14.8,305.29,0.002442,55.13,7,True,True,True,31.5MVA-132/33KV-POWER TRANSFORMER-II,PTR31.5MVA,BBL,4488/04,2000.0,2018-09-17,132,31.5,10000.0,SS-132KV-KTVS,KOTHAVALASA-132/33KV-SUBSTATION,7.531827515400411,31.5,Normal,0,1.0,3,0,DT,D1,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10068953,2021-04-22,,,,,3.76517,8.45015,107.968,1420.0235,,,,,8.3,10.87,0.03133,,4,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10068953,2021-10-21,,,,,3.7,6.31,69.92,1209.59,,,,,7.6,12.61,0.0369,,4,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,100.0,,100.0,96.66666666666667,Excellent,False,,,,
10068953,2021-11-20,,,,,,,,,,,,,22.6,,,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10068953,2022-04-18,,,,,4.42,7.21,77.5,1221.2,,,,,14.8,5.14,0.069556,,4,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10068953,2022-10-17,,,,,,,,,,,,,18.15,9.97,0.035837,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,75.0,,100.0,85.0,Excellent,False,,,,
10068953,2023-03-23,,,,,7.948,20.254,205.673,1895.833,,,,,6.1,10.94,0.031189,,4,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10068953,2023-04-17,,,,,,,,,,,,,38.1,,,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,25.0,,,25.0,Poor,False,,,,
10068953,2023-05-06,,,,,,,,,,,,,34.8,,,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,25.0,,,25.0,Poor,False,,,,
10068953,2023-06-14,,,,,,,,,,,,,43.5,,,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,25.0,,,25.0,Poor,False,,,,
10068953,2023-09-25,,,,,9.18,22.45,207.61,2036.2,,,,,6.0,13.21,0.033151,,4,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10068953,2023-10-17,,,,,,,,,,,,,36.9,,,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,25.0,,,25.0,Poor,False,,,,
10068953,2024-04-04,,,,7.18,5.29,34.27,548.0,5071.29,,,31.91,,6.8,13.27,0.033591,,6,True,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,T1,4,1.0,1,1,,,,,T1,9.423076923076923,1.0,94.23076923076923,,100.0,,100.0,96.15384615384615,Good,True,,,,
10068953,2024-04-16,,,,,,,,,,,,,23.5,,,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10068953,2024-05-06,0.1112,,,,2.9,8.3,92.1,659.7,,,21.3,29.91,7.3,13.25,0.035233,,5,True,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,50.0,100.0,94.11764705882354,Excellent,False,,,,
10068953,2024-09-30,,,,,,,,,,,,,4.9,13.75,0.038692,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,100.0,,100.0,100.0,Excellent,False,,,,
10068953,2025-03-26,,,,,8.7,8.3,112.8,923.9,,,,,23.3,12.65,0.035733,,4,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,50.0,,100.0,90.0,Excellent,False,,,,
10068953,2025-04-02,,,,,,,,,,,,,40.6,,,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,25.0,,,25.0,Poor,False,,,,
10068953,2025-10-03,,,,,8.3,18.5,107.4,785.2,,,,,5.2,13.06,0.034411,,4,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10068953,2025-11-29,,,,,,,,,,,,,22.3,,,,0,False,False,False,50MVA 132/33KV PTR - I,PTR 50MVA,Alstom,B-29550,1999.0,2018-04-18,132,50,0.0,SS-132KV-KMPD,KAMBHAMPADU -132/33KV-SS,7.94798083504449,50.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10068954,2021-07-19,,,,2.50916,,1.19252,41.58716,998.7944,,,3.36208,,11.3,615.97,0.000814,,5,True,False,False,"31.5MVA, 132/33KV PTR II",PTR31.5MVA,T&R IND LTD,200121,2006.0,2017-05-12,132,31.5,18200.0,SS-132KV-GTKL,GUNTAKAL-132/33KV-SUBSTATION,8.881587953456537,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10068954,2022-02-17,,,,2.32182,,0.986688,30.96479,386.00649,,,2.08626,,10.6,,,,5,True,False,False,"31.5MVA, 132/33KV PTR II",PTR31.5MVA,T&R IND LTD,200121,2006.0,2017-05-12,132,31.5,18200.0,SS-132KV-GTKL,GUNTAKAL-132/33KV-SUBSTATION,8.881587953456537,31.5,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,,90.38461538461539,Excellent,False,,,,
10068954,2022-10-10,,,,2.14702,,0.828788,16.681,124.96221,,,,,8.3,673.43,0.001012,,4,False,False,False,"31.5MVA, 132/33KV PTR II",PTR31.5MVA,T&R IND LTD,200121,2006.0,2017-05-12,132,31.5,18200.0,SS-132KV-GTKL,GUNTAKAL-132/33KV-SUBSTATION,8.881587953456537,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
